# distribute
# normalize=0.49419
# analyze_regions=['UTR5', 'CDS', 'UTR3']
ref_id,UTR5,UTR5_count,UTR5_den,CDS,CDS_count,CDS_den,UTR3,UTR3_count,UTR3_den
Y74C9A.4a.1,1-3,0.0,0.0,4-1689,87.43044750000001,0.05185673042704627,1690-2117,25.450785,0.05946445093457944
Y74C9A.4b.1,1-3,0.0,0.0,4-1698,87.43044750000001,0.05158138495575222,1699-2122,25.450785,0.060025436320754716
Y74C9A.4c.1,,,,1-1602,87.43044750000001,0.054575809925093643,1603-2030,25.450785,0.05946445093457944
Y74C9A.4d.1,,,,1-825,42.62388750000001,0.051665318181818194,826-1253,25.450785,0.05946445093457944
Y74C9A.5.1,1-66,6.655450108695653,0.10084015316205534,67-1491,54.334041847826086,0.03812915217391304,1492-2180,57.86320304347827,0.08398142676847355
Y74C9A.5.2,1-174,6.655450108695653,0.03824971326836582,175-1599,54.334041847826086,0.03812915217391304,1600-2290,57.86320304347827,0.08373835462153151
Y74E4A.1a.1,1-84,0.0,0.0,85-1362,0.0,0.0,1363-1476,0.0,0.0
Y74E4A.1b.1,1-93,0.0,0.0,94-1380,0.0,0.0,1381-1494,0.0,0.0
Y75B12A.2.1,,,,1-717,0.0,0.0,,,
Y75B12B.10.1,1-36,0.0,0.0,37-1065,0.0,0.0,,,
Y75B12B.11.1,1-13,0.0,0.0,14-388,17.29665,0.046124399999999996,389-389,0.0,0.0
Y75B12B.13.1,1-10,0.0,0.0,11-232,0.0,0.0,233-258,0.0,0.0
Y75B12B.1a.1,1-3,0.0,0.0,4-567,24.709500000000002,0.04381117021276596,568-1040,5.534928,0.011701750528541227
Y75B12B.1a.2,1-3,0.0,0.0,4-567,24.709500000000002,0.04381117021276596,568-1084,5.534928,0.010705856866537718
Y75B12B.1a.3,1-3,0.0,0.0,4-567,24.709500000000002,0.04381117021276596,568-1069,2.569788,0.005119099601593626
Y75B12B.1b.1,1-10,0.0,0.0,11-619,25.994394,0.042683733990147785,620-1091,1.284894,0.0027222330508474574
Y75B12B.1c.1,1-3,0.0,0.0,4-579,26.488584,0.045987125,580-943,4.250034,0.011675917582417584
Y75B12B.2.1,1-18,0.8773663043478261,0.04874257246376812,19-534,84.35864226708074,0.16348574082767586,535-635,12.750102000000002,0.12623863366336635
Y75B12B.2.2,1-427,0.8773663043478261,0.002054722024233785,428-943,84.35864226708074,0.16348574082767586,944-1044,12.750102000000002,0.12623863366336635
Y75B12B.2.3,1-18,0.8773663043478261,0.04874257246376812,19-534,84.35864226708074,0.16348574082767586,535-639,1.548462,0.014747257142857143
Y75B12B.2.4,1-18,0.8773663043478261,0.04874257246376812,19-534,84.35864226708074,0.16348574082767586,535-653,12.750102000000002,0.1071437142857143
Y75B12B.2.5,1-18,0.8773663043478261,0.04874257246376812,19-534,84.35864226708074,0.16348574082767586,535-552,0.16473,0.009151666666666666
Y75B12B.2.6,1-18,0.8773663043478261,0.04874257246376812,19-534,84.35864226708074,0.16348574082767586,535-604,1.548462,0.022120885714285714
Y75B12B.3.1,1-69,0.0,0.0,70-354,0.0,0.0,355-389,0.0,0.0
Y75B12B.4.1,1-586,32.61654000000001,0.05565962457337885,587-1549,110.20437000000001,0.11443859813084113,1550-1592,0.0,0.0
Y75B12B.5.1,1-25,9.8838,0.39535200000000004,26-547,93.2791298757764,0.17869565110301994,548-640,21.443548695652176,0.23057579242636747
Y75B12B.6.1,1-154,0.0,0.0,155-2845,0.0,0.0,2846-2899,0.0,0.0
Y75B12B.6.2,1-154,0.0,0.0,155-2845,0.0,0.0,2846-2936,0.0,0.0
Y75B12B.7.1,,,,1-1050,0.0,0.0,,,
Y75B12B.8.1,,,,1-681,0.0,0.0,,,
Y75B7AL.1a.1,1-19,0.0,0.0,20-1660,0.0,0.0,1661-1885,0.0,0.0
Y75B7AL.1b.1,,,,1-1389,0.0,0.0,1390-1613,0.0,0.0
Y75B7AL.2a.1,1-13,0.0,0.0,14-1588,1.579259347826087,0.001002704347826087,1589-1757,0.397500652173913,0.0023520748649343967
Y75B7AL.2b.1,,,,1-1074,1.579259347826087,0.0014704463201360215,1075-1241,0.397500652173913,0.0023802434261910956
Y75B7AL.3.1,1-67,0.0,0.0,68-922,13.01367,0.015220666666666665,923-1295,1.6473,0.004416353887399463
Y75B7AL.3.2,1-83,0.0,0.0,84-938,13.01367,0.015220666666666665,939-1320,1.6473,0.004312303664921466
Y75B7AL.3.3,1-8,0.0,0.0,9-863,13.01367,0.015220666666666665,864-1245,1.6473,0.004312303664921466
Y75B7AL.4a.1,1-15,1.6972398853754944,0.11314932569169962,16-3396,90.60586670803112,0.026798540877855995,3397-4127,30.01996074725275,0.04106697776641963
Y75B7AL.4a.2,1-15,1.6972398853754944,0.11314932569169962,16-3396,90.60586670803112,0.026798540877855995,3397-4087,25.219257890109887,0.036496755267886954
Y75B7AL.4b.1,,,,1-858,33.059862824175816,0.038531308652885565,859-1585,30.01996074725275,0.04129293087655124
Y75B7AL.4c.1,1-15,1.6972398853754944,0.11314932569169962,16-3423,89.6998517080311,0.026320379022309597,3424-4150,30.01996074725275,0.04129293087655124
Y75B7AL.4c.2,1-15,1.6972398853754944,0.11314932569169962,16-3423,89.6998517080311,0.026320379022309597,3424-4114,25.219257890109887,0.036496755267886954
Y75B7AL.4d.1,,,,1-3168,72.82378409340657,0.022987305585039954,3169-3895,30.01996074725275,0.04129293087655124
Y75B7AL.4d.2,,,,1-3168,72.82378409340657,0.022987305585039954,3169-3859,25.219257890109887,0.036496755267886954
Y75B7AL.4e.1,,,,1-3141,73.72979909340658,0.02347335214689799,3142-3872,30.01996074725275,0.04106697776641963
Y75B7AL.4e.2,,,,1-3141,73.72979909340658,0.02347335214689799,3142-3832,25.219257890109887,0.036496755267886954
Y75B7AL.4f.1,,,,1-2781,68.6231690934066,0.024675717041857823,2782-3508,30.01996074725275,0.04129293087655124
Y75B7AL.4f.2,,,,1-2781,68.6231690934066,0.024675717041857823,2782-3472,25.219257890109887,0.036496755267886954
Y75B7AL.4g.1,,,,1-2754,69.5291840934066,0.025246617317867318,2755-3485,30.01996074725275,0.04106697776641963
Y75B7AL.4g.2,,,,1-2754,69.5291840934066,0.025246617317867318,2755-3445,25.219257890109887,0.036496755267886954
Y75B7AR.1.1,1-959,13.837319999999998,0.014428905109489049,960-1400,0.0,0.0,1401-1498,0.0,0.0
Y75B7B.1.1,1-40,0.4941899999999999,0.012354749999999998,41-1192,19.363262727272726,0.016808387784090908,1193-1263,0.4043372727272727,0.005694891165172855
Y75B7B.2.1,1-87,0.0,0.0,88-702,1.6473,0.0026785365853658535,703-937,94.67983642857146,0.4028929209726445
Y75B8A.1.1,1-54,0.0,0.0,55-882,0.0,0.0,883-1378,1.497574119047619,0.0030193026593701997
Y75B8A.1.2,1-54,0.0,0.0,55-882,0.0,0.0,883-1044,1.3694507857142857,0.00845339991181658
Y75B8A.1.3,1-296,0.6000878571428572,0.002027323841698842,297-1124,0.0,0.0,1125-1620,1.497574119047619,0.0030193026593701997
Y75B8A.10.1,1-4,0.0,0.0,5-901,209.04237,0.2330461204013378,902-917,0.0,0.0
Y75B8A.11a.1,1-13,0.0,0.0,14-283,0.0,0.0,284-520,0.0,0.0
Y75B8A.12.1,1-87,0.0,0.0,88-2253,12.84894,0.005932105263157895,2254-2332,0.0,0.0
Y75B8A.13.1,1-9,0.0,0.0,10-4272,418.0847400000001,0.09807289232934556,4273-4411,0.0,0.0
Y75B8A.14.1,1-6,0.0,0.0,7-825,268.14300136363636,0.3274029320679321,826-946,47.64440863636362,0.3937554432757324
Y75B8A.16.1,1-70,0.0,0.0,71-1468,100.32057000000002,0.07176006437768241,1469-1568,0.0,0.0
Y75B8A.17.1,,,,1-543,37.8665064935065,0.06973573939872284,544-1275,24.306125435064935,0.03320508939216521
Y75B8A.17.2,,,,1-543,37.8665064935065,0.06973573939872284,544-1288,24.306125435064935,0.032625671724919376
Y75B8A.17.3,,,,1-543,37.8665064935065,0.06973573939872284,544-1185,20.682065435064935,0.03221505519480519
Y75B8A.17.4,,,,1-543,37.8665064935065,0.06973573939872284,544-835,8.022564935064935,0.027474537448852518
Y75B8A.17.5,1-6,0.0,0.0,7-549,37.41724285714287,0.06890836621941596,550-971,14.402108571428567,0.034128219363574804
Y75B8A.17.6,1-6,0.0,0.0,7-549,37.41724285714287,0.06890836621941596,550-993,14.995136571428567,0.033772830115830106
Y75B8A.17.7,1-2,0.0,0.0,3-545,37.8665064935065,0.06973573939872284,546-1205,20.517335435064933,0.031086871871310505
Y75B8A.18a.1,1-82,11.36637,0.13861426829268292,83-457,76.84654500000002,0.20492412000000004,458-532,11.119275000000002,0.14825700000000003
Y75B8A.18b.1,1-3,0.0,0.0,4-288,71.904645,0.252297,289-364,11.119275000000002,0.14630625000000003
Y75B8A.19.1,1-36,1.2579381818181816,0.034942727272727264,37-2127,2112.886881818178,1.0104671840354749,2128-2675,104.1088062857143,0.18997957351407718
Y75B8A.20.1,1-62,0.0,0.0,63-572,0.0,0.0,573-684,0.0,0.0
Y75B8A.21.1,,,,1-963,0.0,0.0,964-979,0.0,0.0
Y75B8A.22.1,1-10,0.0,0.0,11-4072,449.1718303162058,0.11057898333732294,4073-4180,0.7881646837944665,0.00729782114624506
Y75B8A.22.2,1-10,0.0,0.0,11-4072,449.1718303162058,0.11057898333732294,4073-4144,0.7881646837944665,0.01094673171936759
Y75B8A.23.1,1-202,148.25699999999998,0.7339455445544554,203-463,0.0,0.0,464-482,0.0,0.0
Y75B8A.24.1,1-72,0.4941899999999999,0.006863749999999998,73-6393,290.7484499999999,0.045997223540579,6394-6598,3.4593300000000005,0.01687478048780488
Y75B8A.24.2,1-72,0.4941899999999999,0.006863749999999998,73-6393,290.7484499999999,0.045997223540579,6394-6596,3.4593300000000005,0.01704103448275862
Y75B8A.24.3,1-72,0.4941899999999999,0.006863749999999998,73-6393,290.7484499999999,0.045997223540579,6394-6667,3.4593300000000005,0.012625291970802921
Y75B8A.25.1,1-2,0.0,0.0,3-2519,568.6105213636365,0.22590803391483374,2520-2707,57.03401863636364,0.3033724395551258
Y75B8A.26.1,1-38,0.0,0.0,39-4424,79.07040000000002,0.018027906976744192,4425-4475,0.0,0.0
Y75B8A.27.1,1-13,0.0,0.0,14-1339,6.4244699999999995,0.0048449999999999995,1340-1488,0.0,0.0
Y75B8A.27.2,1-23,0.0,0.0,24-1349,6.4244699999999995,0.0048449999999999995,1350-1498,0.0,0.0
Y75B8A.28.1,1-19,0.0,0.0,20-1132,0.0,0.0,1133-1281,0.0,0.0
Y75B8A.29.1,1-320,4.9419,0.0154434375,321-1343,0.0,0.0,1344-1355,0.0,0.0
Y75B8A.29.2,1-106,0.0,0.0,107-1129,0.0,0.0,1130-1145,0.0,0.0
Y75B8A.2a.1,1-54,0.0,0.0,55-786,1.2577407032967034,0.001718225004503693,787-1142,0.0,0.0
Y75B8A.2a.2,1-238,0.0,0.0,239-970,1.2577407032967034,0.001718225004503693,971-1280,0.0,0.0
Y75B8A.2b.1,1-521,0.049419,9.485412667946257e-05,522-800,1.2083217032967033,0.004330902162353776,801-1110,0.0,0.0
Y75B8A.2b.10,1-148,0.0,0.0,149-427,1.2083217032967033,0.004330902162353776,428-732,0.0,0.0
Y75B8A.2b.11,1-62,0.0,0.0,63-341,1.2083217032967033,0.004330902162353776,342-651,0.0,0.0
Y75B8A.2b.2,1-514,0.049419,9.614591439688716e-05,515-793,1.2083217032967033,0.004330902162353776,794-1098,0.0,0.0
Y75B8A.2b.3,1-523,0.049419,9.449139579349904e-05,524-802,1.2083217032967033,0.004330902162353776,803-1107,0.0,0.0
Y75B8A.2b.4,1-514,0.049419,9.614591439688716e-05,515-793,1.2083217032967033,0.004330902162353776,794-1104,0.0,0.0
Y75B8A.2b.5,1-512,0.049419,9.6521484375e-05,513-791,1.2083217032967033,0.004330902162353776,792-1101,0.0,0.0
Y75B8A.2b.6,1-432,0.049419,0.00011439583333333333,433-711,1.2083217032967033,0.004330902162353776,712-1026,0.0,0.0
Y75B8A.2b.7,1-511,0.049419,9.671037181996086e-05,512-790,1.2083217032967033,0.004330902162353776,791-1099,0.0,0.0
Y75B8A.2b.8,1-477,0.049419,0.00010360377358490565,478-756,1.2083217032967033,0.004330902162353776,757-1061,0.0,0.0
Y75B8A.2b.9,1-246,0.0,0.0,247-525,1.2083217032967033,0.004330902162353776,526-835,0.0,0.0
Y75B8A.3.1,1-1001,0.9883799999999998,0.0009873926073926073,1002-3554,7.483448571428571,0.002931237199932852,3555-3678,0.0,0.0
Y75B8A.30.1,1-6,0.0,0.0,7-1008,220.12892688735184,0.2196895477917683,1009-1250,29.18992811264823,0.1206195376555712
Y75B8A.30.2,1-6,0.0,0.0,7-1008,220.12892688735184,0.2196895477917683,1009-1347,29.18992811264823,0.08610598263318062
Y75B8A.31.1,1-6,0.0,0.0,7-948,130.15167545454548,0.13816526056745804,949-1012,0.3144845454545454,0.004913821022727272
Y75B8A.32.1,1-35,0.0,0.0,36-1370,0.0,0.0,1371-1551,0.0,0.0
Y75B8A.33.1,,,,1-1026,353.3458500000001,0.34439166666666676,,,
Y75B8A.34.1,,,,1-1035,0.0,0.0,,,
Y75B8A.35a.1,1-17,0.0,0.0,18-1460,9.966165,0.006906559251559251,1461-1813,0.3529928571428572,0.000999979765277216
Y75B8A.35a.2,1-94,0.0,0.0,95-1537,9.966165,0.006906559251559251,1538-1890,0.3529928571428572,0.000999979765277216
Y75B8A.35b.1,1-17,0.0,0.0,18-1409,9.966165,0.0071596012931034484,1410-1796,0.3529928571428572,0.0009121262458471762
Y75B8A.35b.2,1-105,0.0,0.0,106-1497,9.966165,0.0071596012931034484,1498-1850,0.3529928571428572,0.000999979765277216
Y75B8A.35b.3,1-84,0.0,0.0,85-1476,9.966165,0.0071596012931034484,1477-1829,0.3529928571428572,0.000999979765277216
Y75B8A.35b.4,1-146,0.0,0.0,147-1538,9.966165,0.0071596012931034484,1539-1891,0.3529928571428572,0.000999979765277216
Y75B8A.35c.1,,,,1-504,1.97676,0.0039221428571428575,505-856,0.3529928571428572,0.001002820616883117
Y75B8A.37.1,,,,1-321,0.0,0.0,,,
Y75B8A.39.1,1-101,0.0,0.0,102-770,0.0,0.0,771-831,0.0,0.0
Y75B8A.4.1,1-11,0.0,0.0,12-2333,0.0,0.0,2334-2375,0.0,0.0
Y75B8A.44.1,,,,1-303,0.0,0.0,304-415,0.0,0.0
Y75B8A.5.1,,,,1-1206,4.44771,0.0036879850746268654,1207-1337,0.0,0.0
Y75B8A.63.1,,,,1-39,0.0,0.0,,,
Y75B8A.6a.1,1-13,0.0,0.0,14-1357,0.444771,0.0003309308035714286,1358-2672,2.1391367142857143,0.0016267199348180337
Y75B8A.6a.2,1-13,0.0,0.0,14-1357,0.444771,0.0003309308035714286,1358-2692,2.1391367142857143,0.0016023495987158908
Y75B8A.6a.3,1-13,0.0,0.0,14-1357,0.444771,0.0003309308035714286,1358-2653,2.1391367142857143,0.0016505684523809524
Y75B8A.6a.4,1-13,0.0,0.0,14-1357,0.444771,0.0003309308035714286,1358-2444,1.927341,0.0017730827966881324
Y75B8A.6b.1,,,,1-1341,0.444771,0.00033167114093959736,1342-2656,2.1391367142857143,0.0016267199348180337
Y75B8A.6b.2,,,,1-1341,0.444771,0.00033167114093959736,1342-2637,2.1391367142857143,0.0016505684523809524
Y75B8A.6b.3,,,,1-1341,0.444771,0.00033167114093959736,1342-2428,1.927341,0.0017730827966881324
Y75B8A.6c.1,1-13,0.0,0.0,14-1294,0.444771,0.00034720608899297425,1295-2609,2.1391367142857143,0.0016267199348180337
Y75B8A.6c.2,1-13,0.0,0.0,14-1294,0.444771,0.00034720608899297425,1295-2590,2.1391367142857143,0.0016505684523809524
Y75B8A.6c.3,1-13,0.0,0.0,14-1294,0.444771,0.00034720608899297425,1295-2381,1.927341,0.0017730827966881324
Y75B8A.7.1,1-16,0.0,0.0,17-1963,120.91182000000002,0.062101602465331286,1964-2711,129.50398704545455,0.17313367252066117
Y75B8A.7.2,1-16,0.0,0.0,17-1963,120.91182000000002,0.062101602465331286,1964-2475,16.828667045454548,0.032868490323153414
Y75B8A.7.3,1-23,0.0,0.0,24-1970,120.91182000000002,0.062101602465331286,1971-2394,48.45682704545456,0.1142849694468268
Y75B8A.8.1,1-130,11.86056,0.09123507692307692,131-2278,363.36442909090914,0.16916407313357038,2279-2821,197.18180999999998,0.36313408839779004
Y75B8A.9a.1,1-2,0.0,0.0,3-1820,15.566984999999999,0.00856269801980198,1821-1969,0.0,0.0
Y75B8A.9b.1,1-2,0.0,0.0,3-1313,6.177375,0.00471195652173913,1314-1364,0.0,0.0
Y75D11A.2.1,1-18,0.7090552173913044,0.03939195652173913,19-561,12.757622282608697,0.023494700336295943,562-804,1.48257,0.006101111111111111
Y75D11A.3.1,1-16,0.7090552173913044,0.044315951086956525,17-559,13.416542282608697,0.024708180999279367,560-939,33.44019,0.08800050000000001
Y75D11A.3.2,1-16,0.7090552173913044,0.044315951086956525,17-559,13.416542282608697,0.024708180999279367,560-855,7.74231,0.026156452702702702
Y75D11A.3.3,1-16,0.7090552173913044,0.044315951086956525,17-559,13.416542282608697,0.024708180999279367,560-842,5.765549999999999,0.020372968197879857
Y75D11A.6.1,,,,1-120,0.0,0.0,,,
Y76A2A.1.1,1-36,0.0,0.0,37-873,0.0,0.0,874-910,0.0,0.0
Y76A2A.2a.1,1-47,1.5274963636363637,0.03249992263056093,48-3764,233.95403863636372,0.06294162998018933,3765-3955,66.22146000000001,0.3467092146596859
Y76A2A.2b.1,,,,1-3351,220.65583500000008,0.065847757385855,3352-3544,66.22146000000001,0.3431163730569949
Y76A2B.1a.1,1-17,0.0,0.0,18-3191,90.46535950413232,0.028502003624490336,3192-3671,8.810922132231404,0.018356087775482092
Y76A2B.1a.2,1-29,0.0,0.0,30-3203,90.46535950413232,0.028502003624490336,3204-3687,8.810922132231404,0.018204384570726043
Y76A2B.1a.3,1-23,0.0,0.0,24-3197,90.46535950413232,0.028502003624490336,3198-3510,6.175242132231406,0.019729208090196185
Y76A2B.1b.1,1-17,0.0,0.0,18-3323,94.61655550413232,0.02861964776289544,3324-3803,8.810922132231404,0.018356087775482092
Y76A2B.1b.2,1-19,0.0,0.0,20-3325,94.61655550413232,0.02861964776289544,3326-3720,6.241134132231404,0.015800339575269377
Y76A2B.1b.3,1-19,0.0,0.0,20-3325,94.61655550413232,0.02861964776289544,3326-3638,6.175242132231406,0.019729208090196185
Y76A2B.1c.1,1-17,0.0,0.0,18-3428,92.34164781818191,0.027071723195010822,3429-4028,11.332924818181821,0.018888208030303034
Y76A2B.1c.2,1-19,0.0,0.0,20-3430,92.34164781818191,0.027071723195010822,3431-3976,10.371999818181822,0.01899633666333667
Y76A2B.1d.1,1-28,0.0,0.0,29-3307,88.1904518181819,0.02689553272893623,3308-3907,11.332924818181821,0.018888208030303034
Y76A2B.1d.2,1-23,0.0,0.0,24-3302,88.1904518181819,0.02689553272893623,3303-4413,11.085829818181821,0.009978244660829722
Y76A2B.1d.3,1-23,0.0,0.0,24-3302,88.1904518181819,0.02689553272893623,3303-3848,10.371999818181822,0.01899633666333667
Y76A2B.2.1,1-66,0.0,0.0,67-2415,214.97265000000002,0.09151666666666668,2416-2437,0.0,0.0
Y76A2B.3.1,1-5,0.0,0.0,6-2069,508.2744150000002,0.24625698401162802,2070-2137,0.0,0.0
Y76A2B.3.2,1-130,18.77922,0.14445553846153844,131-2194,508.2744150000002,0.24625698401162802,2195-2283,0.0,0.0
Y76A2B.4.1,1-20,0.0,0.0,21-479,163.08270000000002,0.35530000000000006,480-726,0.0,0.0
Y76A2B.5.1,1-1,0.0,0.0,2-853,42.65758227272728,0.0500675848271447,854-1110,44.072762727272725,0.1714893491333569
Y76A2B.5.2,1-17,0.0,0.0,18-869,42.65758227272728,0.0500675848271447,870-1126,44.072762727272725,0.1714893491333569
Y76A2B.6.1,1-48,28.16883,0.586850625,49-1725,167.53041000000002,0.09989887298747765,1726-2330,467.5037400000001,0.7727334545454547
Y76B12C.1a.1,1-54,0.0,0.0,55-2514,0.741285,0.0003013353658536585,2515-2658,0.0,0.0
Y76B12C.1b.1,,,,1-639,0.24709499999999995,0.00038669014084507033,640-753,0.0,0.0
Y76B12C.2.1,1-2,0.0,0.0,3-3362,350.87490000000014,0.10442705357142862,3363-4497,125.03007000000002,0.11015865198237887
Y76B12C.3a.1,1-3,0.0,0.0,4-462,180.13225500000004,0.3924450000000001,463-604,9.142515,0.06438390845070423
Y76B12C.3b.1,1-9,1.4151804545454545,0.15724227272727273,10-171,14.151804545454546,0.08735681818181819,172-308,9.142515,0.06673368613138686
Y76B12C.4a.1,,,,1-759,0.0,0.0,760-848,0.0,0.0
Y76B12C.4b.1,,,,1-345,0.0,0.0,346-381,0.0,0.0
Y76B12C.6a.1,1-40,0.6121217045454546,0.015303042613636363,41-1696,82.51117345849804,0.04982558783725727,1697-2440,47.83705483695653,0.06429711671633942
Y76B12C.6a.2,1-40,0.6121217045454546,0.015303042613636363,41-1696,82.51117345849804,0.04982558783725727,1697-2330,46.35448483695653,0.07311432939583049
Y76B12C.6b.1,1-38,0.6121217045454546,0.01610846590909091,39-1703,139.59011845849807,0.08383790898408293,1704-2443,47.83705483695653,0.06464466869858991
Y76B12C.6b.2,1-40,0.6121217045454546,0.015303042613636363,41-1705,139.59011845849807,0.08383790898408293,1706-2543,49.31962483695653,0.05885396758586698
Y76B12C.7a.1,1-4,0.0,0.0,5-4369,274.81082250000003,0.06295780584192441,4370-4485,3.8299724999999993,0.03301700431034482
Y76B12C.7b.1,,,,1-3792,241.7000925,0.06373947587025316,3793-3908,3.8299724999999993,0.03301700431034482
Y76B12C.7c.1,,,,1-1059,95.66694750000002,0.0903370609065156,1060-1175,3.8299724999999993,0.03301700431034482
Y76B12C.7d.1,,,,1-336,56.46120749999999,0.16803930803571426,337-451,3.8299724999999993,0.03330410869565217
Y76B12C.8.1,,,,1-258,843.1555295454541,3.268044688160675,259-320,1.6622754545454543,0.02681089442815249
Y76B12C.8.2,1-12,0.0,0.0,13-270,843.1555295454541,3.268044688160675,271-327,1.6622754545454543,0.02916272727272727
Y76B12C.9.1,1-228,0.0,0.0,229-426,0.0,0.0,427-704,0.0,0.0
Y76B12C.9.2,1-163,0.0,0.0,164-361,0.0,0.0,362-672,0.0,0.0
Y77E11A.10.1,1-55,0.0,0.0,56-1939,514.9850464031622,0.2733466276025277,1940-2069,17.998868596837944,0.13845283536029188
Y77E11A.11a.1,,,,1-2337,212.89480568181824,0.09109747782705102,2338-2499,11.714549318181819,0.07231203282828283
Y77E11A.11b.1,,,,1-876,45.11730068181818,0.051503767901618924,877-1039,11.714549318181819,0.07186840072504183
Y77E11A.12a.1,1-1,0.0,0.0,2-1636,3.9535199999999997,0.0024180550458715593,1637-1773,0.0,0.0
Y77E11A.12b.1,1-16,0.0,0.0,17-1951,3.9535199999999997,0.0020431627906976743,1952-2088,0.0,0.0
Y77E11A.12c.1,,,,1-327,0.0,0.0,328-462,0.0,0.0
Y77E11A.13a.1,1-15,0.0,0.0,16-957,44.147639999999996,0.04686585987261146,958-1142,12.848939999999999,0.06945372972972973
Y77E11A.13a.2,1-633,0.0,0.0,634-1575,44.147639999999996,0.04686585987261146,1576-1786,12.848939999999999,0.06089545023696682
Y77E11A.13b.1,1-17,0.0,0.0,18-653,24.380039999999997,0.038333396226415094,654-870,12.848939999999999,0.05921170506912442
Y77E11A.14a.1,,,,1-225,0.16473,0.0007321333333333333,226-293,0.0,0.0
Y77E11A.14b.1,,,,1-483,0.16473,0.000341055900621118,484-555,0.0,0.0
Y77E11A.14c.1,,,,1-432,0.16473,0.00038131944444444444,433-504,0.0,0.0
Y77E11A.15.1,,,,1-891,0.0,0.0,892-930,0.0,0.0
Y77E11A.15.2,1-74,0.0,0.0,75-965,0.0,0.0,966-1004,0.0,0.0
Y77E11A.16.1,1-147,0.0,0.0,148-1179,0.0,0.0,1180-1256,0.0,0.0
Y77E11A.1a.1,1-14,0.35941090909090906,0.02567220779220779,15-1370,68.7405267865613,0.050693603824897716,1371-1663,2.475247304347826,0.008447943018251965
Y77E11A.1a.2,1-64,0.35941090909090906,0.005615795454545454,65-1420,68.7405267865613,0.050693603824897716,1421-1715,2.475247304347826,0.008390668828297716
Y77E11A.1a.3,1-85,0.35941090909090906,0.004228363636363636,86-1441,68.7405267865613,0.050693603824897716,1442-1734,2.475247304347826,0.008447943018251965
Y77E11A.1b.1,,,,1-789,46.20246769565219,0.05855826070424865,790-1081,2.475247304347826,0.008476874329958308
Y77E11A.1c.1,,,,1-627,40.51928269565219,0.0646240553359684,628-919,2.475247304347826,0.008476874329958308
Y77E11A.2.1,1-9,0.0,0.0,10-1122,291.57210000000003,0.26196954177897575,1123-1280,0.0,0.0
Y77E11A.23.1,1-24,0.0,0.0,25-528,5.93028,0.011766428571428572,529-1053,0.0,0.0
Y77E11A.4.1,1-59,1.241823290513834,0.021047852381590407,60-563,17.78449170948617,0.03528668989977415,564-649,0.0,0.0
Y77E11A.4.2,1-59,1.241823290513834,0.021047852381590407,60-563,17.78449170948617,0.03528668989977415,564-694,0.0,0.0
Y77E11A.6a.1,1-4,0.0,0.0,5-331,22.979834999999998,0.0702747247706422,332-819,1.4825700000000002,0.003038053278688525
Y77E11A.6a.2,1-4,0.0,0.0,5-331,22.979834999999998,0.0702747247706422,332-439,1.4825700000000002,0.013727500000000002
Y77E11A.6b.1,,,,1-90,8.89542,0.098838,91-578,1.4825700000000002,0.003038053278688525
Y77E11A.7a.1,1-2,0.0,0.0,3-1820,43.118077500000005,0.023717314356435648,1821-2161,7.165755000000001,0.021013944281524928
Y77E11A.7d.1,1-2,0.0,0.0,3-1865,43.118077500000005,0.02314443236714976,1866-2206,7.165755000000001,0.021013944281524928
Y77E11A.7g.1,1-8,0.0,0.0,9-1832,38.917462500000006,0.021336328125000005,1833-2173,7.165755000000001,0.021013944281524928
Y77E11A.7j.1,1-1,0.0,0.0,2-1870,38.917462500000006,0.020822612359550564,1871-2211,7.165755000000001,0.021013944281524928
Y77E11A.8.1,1-189,0.247095,0.0013073809523809524,190-1053,67.20984000000001,0.07778916666666669,,,
Y77E11A.9.1,,,,1-891,34.840395,0.03910257575757576,,,
Y79H2A.11a.1,1-85,0.0,0.0,86-2494,213.42895650000017,0.08859649501868003,2495-2790,109.80901800000001,0.3709764121621622
Y79H2A.11a.2,1-78,0.0,0.0,79-2487,213.42895650000017,0.08859649501868003,2488-2783,109.80901800000001,0.3709764121621622
Y79H2A.11a.3,1-65,0.0,0.0,66-2474,213.42895650000017,0.08859649501868003,2475-2770,109.80901800000001,0.3709764121621622
Y79H2A.11a.4,1-28,0.0,0.0,29-2437,213.42895650000017,0.08859649501868003,2438-2733,109.80901800000001,0.3709764121621622
Y79H2A.11b.1,,,,1-1950,194.01899400000013,0.09949692000000007,1951-2246,109.80901800000001,0.3709764121621622
Y79H2A.12.1,1-58,0.0,0.0,59-586,0.0,0.0,587-794,15.646050785714285,0.07522139800824176
Y79H2A.1a.1,,,,1-1659,0.0,0.0,1660-1804,1.186056,0.008179696551724139
Y79H2A.1a.2,1-4,0.0,0.0,5-1663,0.0,0.0,1664-1757,0.0,0.0
Y79H2A.1b.1,,,,1-1401,0.0,0.0,1402-1550,1.186056,0.007960107382550336
Y79H2A.1c.1,,,,1-1548,0.0,0.0,1549-1698,1.186056,0.00790704
Y79H2A.1d.1,,,,1-1239,0.0,0.0,1240-1388,1.186056,0.007960107382550336
Y79H2A.1e.1,,,,1-1605,0.0,0.0,1606-1754,1.186056,0.007960107382550336
Y79H2A.2a.1,1-64,0.0,0.0,65-568,9.38961,0.018630178571428572,569-614,0.0,0.0
